lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base
Antimilitarist,,antimilitaristisch,ADJ.,39,174,1,
Antimilitarist,,antimilitarieren,VVINF,39,0,0,
Antimonarchist,,antimonarch,ADJ.,0,0,0,
Antimonarchist,,antimonarchisch,ADJ.,0,3,1,
Antimonarchist,,antimonarchistisch,ADJ.,0,6,1,
Antimonarchist,,antimonarchieren,VVINF,0,0,0,
Obermoralist,,obermoral,ADJ.,2,0,0,
Obermoralist,,obermoralisch,ADJ.,2,0,0,
Obermoralist,,obermoralistisch,ADJ.,2,0,0,
Obermoralist,,obermoralieren,VVINF,2,0,0,
Ultranationalist,,ultranational,ADJ.,23,7,1,
Ultranationalist,,ultranationalisch,ADJ.,23,0,0,
Ultranationalist,,ultranationalistisch,ADJ.,23,30,1,
Ultranationalist,,ultranationalieren,VVINF,23,0,0,
Supernationalist,,supernational,ADJ.,0,1,1,
Supernationalist,,supernationalisch,ADJ.,0,0,0,
Supernationalist,,supernationalistisch,ADJ.,0,1,1,
Supernationalist,,supernationalieren,VVINF,0,0,0,
Supranaturalist,,supranatural,ADJ.,0,3,1,
Supranaturalist,,supranaturalisch,ADJ.,0,0,0,
Supranaturalist,,supranaturalistisch,ADJ.,0,6,1,
Supranaturalist,,supranaturalieren,VVINF,0,0,0,
Nichtpianist,,nichtpian,ADJ.,0,0,0,
Nichtpianist,,nichtpianisch,ADJ.,0,0,0,
Nichtpianist,,nichtpianistisch,ADJ.,0,0,0,
Nichtpianist,,nichtpianieren,VVINF,0,0,0,
Bereitschaftspolizist,,bereitschaftspoliz,ADJ.,41,0,0,
Bereitschaftspolizist,,bereitschaftspolizisch,ADJ.,41,0,0,
Bereitschaftspolizist,,bereitschaftspolizistisch,ADJ.,41,0,0,
Bereitschaftspolizist,,bereitschaftspolizieren,VVINF,41,0,0,
Superpolizist,,superpoliz,ADJ.,3,0,0,
Superpolizist,,superpolizisch,ADJ.,3,0,0,
Superpolizist,,superpolizistisch,ADJ.,3,0,0,
Superpolizist,,superpolizieren,VVINF,3,0,0,
Kneipenterrorist,,kneipenterror,ADJ.,22,0,0,
Kneipenterrorist,,kneipenterrorisch,ADJ.,22,0,0,
Kneipenterrorist,,kneipenterroristisch,ADJ.,22,0,0,
Kneipenterrorist,,kneipenterrorieren,VVINF,22,0,0,
Infanterist,,infanter,ADJ.,274,0,0,
Infanterist,,infanterisch,ADJ.,274,0,0,
Infanterist,,infanteristisch,ADJ.,274,55,1,
Infanterist,,infanterieren,VVINF,274,0,0,
Kommunist,,kommun,ADJ.,4293,0,0,
Kommunist,,kommunisch,ADJ.,4293,1,1,
Kommunist,,kommunistisch,ADJ.,4293,7001,1,
Kommunist,,kommunieren,VVINF,4293,0,0,
Posaunist,,posaun,ADJ.,213,0,0,
Posaunist,,posaunisch,ADJ.,213,0,0,
Posaunist,,posaunistisch,ADJ.,213,1,1,
Posaunist,,posaunieren,VVINF,213,0,0,
Komponist,,kompon,ADJ.,8937,0,0,
Komponist,,komponisch,ADJ.,8937,0,0,
Komponist,,komponistisch,ADJ.,8937,2,1,
Komponist,,Kompon,NN,8937,0,0,
Journalist,,journal,ADJ.,19426,0,0,
Journalist,,journalisch,ADJ.,19426,0,0,
Journalist,,journalistisch,ADJ.,19426,3874,1,
Journalist,,journalieren,VVINF,19426,0,0,
Pessimist,,pessim,ADJ.,894,0,0,
Pessimist,,pessimisch,ADJ.,894,0,0,
Pessimist,,pessimistisch,ADJ.,894,1321,1,
Pessimist,,pessimieren,VVINF,894,0,0,
Ligist,,lig,ADJ.,120,0,0,
Ligist,,ligisch,ADJ.,120,0,0,
Ligist,,ligistisch,ADJ.,120,3,1,
Ligist,,ligieren,VVINF,120,0,0,
Spezialist,,spezial,ADJ.,11947,667,1,
Spezialist,,spezialisch,ADJ.,11947,0,0,
Spezialist,,spezialistisch,ADJ.,11947,2,1,
Spezialist,,spezialieren,VVINF,11947,0,0,
Jurist,,jur,ADJ.,6039,0,0,
Jurist,,jurisch,ADJ.,6039,0,0,
Jurist,,juristisch,ADJ.,6039,13563,1,
Jurist,,jurieren,VVINF,6039,0,0,
Polizist,,poliz,ADJ.,13738,0,0,
Polizist,,polizisch,ADJ.,13738,0,0,
Polizist,,polizistisch,ADJ.,13738,3,1,
Polizist,,polizieren,VVINF,13738,0,0,
Polizist,,Poliz,NN,13738,0,0,
Florist,,flor,ADJ.,326,0,0,
Florist,,florisch,ADJ.,326,1,1,
Florist,,floristisch,ADJ.,326,126,1,
Florist,,Flor,NN,326,407,1,
Aktivist,,aktiv,ADJ.,3130,82437,1,
Aktivist,,aktivisch,ADJ.,3130,17,1,
Aktivist,,aktivistisch,ADJ.,3130,59,1,
Aktivist,,aktivieren,VVINF,3130,7038,1,
Zionist,,zion,ADJ.,601,0,0,
Zionist,,zionisch,ADJ.,601,0,0,
Zionist,,zionieren,VVINF,601,0,0,
Zionist,,Zion,NN,601,0,0,
Tourist,,tour,ADJ.,12195,0,0,
Tourist,,tourisch,ADJ.,12195,1,1,
Tourist,,touristisch,ADJ.,12195,6317,1,
Tourist,,tourieren,VVINF,12195,0,0,
Unionist,,union,ADJ.,63,0,0,
Unionist,,unionisch,ADJ.,63,1,1,
Unionist,,unionistisch,ADJ.,63,17,1,
Unionist,,unionieren,VVINF,63,0,0,
Faschist,,fasch,ADJ.,1501,0,0,
Faschist,,faschisch,ADJ.,1501,0,0,
Faschist,,faschistisch,ADJ.,1501,2435,1,
Faschist,,faschieren,VVINF,1501,0,0,
Artist,,art,ADJ.,1756,0,0,
Artist,,artisch,ADJ.,1756,2,0,
Artist,,artistisch,ADJ.,1756,397,0,
Artist,,artieren,VVINF,1756,0,0,
Artist,,Art,NN,1756,203759,0,
Methodist,,method,ADJ.,113,0,0,
Methodist,,methodistisch,ADJ.,113,127,1,
Methodist,,methodieren,VVINF,113,0,0,
Methodist,,Method,NN,113,0,0,
Pianist,,pian,ADJ.,2785,0,0,
Pianist,,pianisch,ADJ.,2785,0,0,
Pianist,,pianistisch,ADJ.,2785,115,1,
Pianist,,pianieren,VVINF,2785,0,0,
Pianist,,Pian,NN,2785,0,0,
Terrorist,,terror,ADJ.,5510,0,0,
Terrorist,,terrorisch,ADJ.,5510,0,0,
Terrorist,,terroristisch,ADJ.,5510,2119,1,
Terrorist,,terrorieren,VVINF,5510,0,0,
Zivilist,,zivilisch,ADJ.,2967,0,0,
Zivilist,,zivilistisch,ADJ.,2967,8,1,
Zivilist,,zivilieren,VVINF,2967,0,0,
Zivilist,,Zivil,NN,2967,767,1,
Sozialist,,sozialisch,ADJ.,1766,0,0,
Sozialist,,sozialistisch,ADJ.,1766,7454,1,
Sozialist,,sozialieren,VVINF,1766,0,0,
Sozialist,,Sozial,NN,1766,0,0,
Buddhist,,buddh,ADJ.,961,0,0,
Buddhist,,buddhisch,ADJ.,961,0,0,
Buddhist,,buddhistisch,ADJ.,961,2600,1,
Buddhist,,buddhieren,VVINF,961,0,0,
Voluntarist,,voluntar,ADJ.,2,0,0,
Voluntarist,,voluntarisch,ADJ.,2,0,0,
Voluntarist,,voluntaristisch,ADJ.,2,36,1,
Voluntarist,,voluntarieren,VVINF,2,0,0,
Egoist,,ego,ADJ.,637,0,0,
Egoist,,egoisch,ADJ.,637,0,0,
Egoist,,egoistisch,ADJ.,637,2509,1,
Egoist,,egoieren,VVINF,637,0,0,
Opportunist,,opportunisch,ADJ.,283,0,0,
Opportunist,,opportunistisch,ADJ.,283,478,1,
Opportunist,,opportunieren,VVINF,283,0,0,
Opportunist,,Opportun,NN,283,0,0,
Optimist,,optim,ADJ.,1340,0,0,
Optimist,,optimisch,ADJ.,1340,0,0,
Optimist,,optimistisch,ADJ.,1340,6057,1,
Optimist,,optimieren,VVINF,1340,4831,1,
Pensionist,,pension,ADJ.,146,0,0,
Pensionist,,pensionisch,ADJ.,146,0,0,
Pensionist,,pensionistisch,ADJ.,146,0,0,
Pensionist,,pensionieren,VVINF,146,33,1,
Atheist,,athe,ADJ.,2680,0,0,
Atheist,,atheisch,ADJ.,2680,0,0,
Atheist,,atheistisch,ADJ.,2680,888,1,
Atheist,,atheieren,VVINF,2680,0,0,
Kolonist,,kolon,ADJ.,693,0,0,
Kolonist,,kolonisch,ADJ.,693,0,0,
Kolonist,,kolonistisch,ADJ.,693,0,0,
Kolonist,,kolonieren,VVINF,693,0,0,
Chronist,,chron,ADJ.,988,0,0,
Chronist,,chronistisch,ADJ.,988,15,1,
Chronist,,chronieren,VVINF,988,0,0,
Chronist,,Chron,NN,988,0,0,
Finalist,,finalisch,ADJ.,1081,0,0,
Finalist,,finalistisch,ADJ.,1081,5,1,
Finalist,,finalieren,VVINF,1081,0,0,
Finalist,,Final,NN,1081,487,1,
Moralist,,moral,ADJ.,246,0,0,
Moralist,,moralisch,ADJ.,246,12912,1,
Moralist,,moralistisch,ADJ.,246,36,1,
Moralist,,moralieren,VVINF,246,0,0,
Kapitalist,,kapital,ADJ.,1577,933,1,
Kapitalist,,kapitalisch,ADJ.,1577,4,1,
Kapitalist,,kapitalistisch,ADJ.,1577,5427,1,
Kapitalist,,kapitalieren,VVINF,1577,0,0,
Hornist,,horn,ADJ.,99,0,0,
Hornist,,hornisch,ADJ.,99,5,1,
Hornist,,hornistisch,ADJ.,99,0,0,
Hornist,,hornieren,VVINF,99,0,0,
Okkultist,,okkultisch,ADJ.,122,0,0,
Okkultist,,okkultistisch,ADJ.,122,57,1,
Okkultist,,okkultieren,VVINF,122,0,0,
Okkultist,,Okkult,NN,122,0,0,
Evolutionist,,evolution,ADJ.,66,0,0,
Evolutionist,,evolutionisch,ADJ.,66,0,0,
Evolutionist,,evolutionistisch,ADJ.,66,41,1,
Evolutionist,,evolutionieren,VVINF,66,0,0,
Islamist,,islam,ADJ.,1716,0,0,
Islamist,,islamisch,ADJ.,1716,10245,1,
Islamist,,islamistisch,ADJ.,1716,918,1,
Islamist,,islamieren,VVINF,1716,0,0,
Monopolist,,monopol,ADJ.,355,0,0,
Monopolist,,monopolisch,ADJ.,355,0,0,
Monopolist,,monopolistisch,ADJ.,355,161,1,
Monopolist,,monopolieren,VVINF,355,0,0,
Publizist,,publiz,ADJ.,1409,0,0,
Publizist,,publizisch,ADJ.,1409,0,0,
Publizist,,publizistisch,ADJ.,1409,1125,1,
Publizist,,Publiz,NN,1409,0,0,
Idealist,,ideal,ADJ.,643,34401,1,
Idealist,,idealisch,ADJ.,643,0,0,
Idealist,,idealistisch,ADJ.,643,931,1,
Idealist,,idealieren,VVINF,643,0,0,
Protagonist,,protagon,ADJ.,6661,0,0,
Protagonist,,protagonisch,ADJ.,6661,0,0,
Protagonist,,protagonistisch,ADJ.,6661,7,1,
Protagonist,,protagonieren,VVINF,6661,0,0,
Gitarrist,,gitarr,ADJ.,4536,0,0,
Gitarrist,,gitarrisch,ADJ.,4536,0,0,
Gitarrist,,gitarristisch,ADJ.,4536,30,1,
Gitarrist,,gitarrieren,VVINF,4536,0,0,
Gitarrist,,Gitarr,NN,4536,0,0,
Avantgardist,,avantgard,ADJ.,106,0,0,
Avantgardist,,avantgardisch,ADJ.,106,2,1,
Avantgardist,,avantgardistisch,ADJ.,106,578,1,
Avantgardist,,avantgardieren,VVINF,106,0,0,
Futurist,,futur,ADJ.,81,0,0,
Futurist,,futurisch,ADJ.,81,7,1,
Futurist,,futuristisch,ADJ.,81,1205,1,
Futurist,,futurieren,VVINF,81,0,0,
Extremist,,extremisch,ADJ.,1106,0,0,
Extremist,,extremistisch,ADJ.,1106,1036,1,
Extremist,,extremieren,VVINF,1106,0,0,
Extremist,,Extrem,NN,1106,3148,1,
Fundamentalist,,fundamentalisch,ADJ.,953,4,1,
Fundamentalist,,fundamentalistisch,ADJ.,953,1051,1,
Fundamentalist,,fundamentalieren,VVINF,953,0,0,
Fundamentalist,,Fundamental,NN,953,158,1,
Cellist,,cell,ADJ.,307,0,0,
Cellist,,cellisch,ADJ.,307,0,0,
Cellist,,cellistisch,ADJ.,307,1,1,
Cellist,,cellieren,VVINF,307,0,0,
Nationalsozialist,,nationalsozialisch,ADJ.,2578,0,0,
Nationalsozialist,,nationalsozialistisch,ADJ.,2578,3752,1,
Nationalsozialist,,nationalsozialieren,VVINF,2578,0,0,
Nationalsozialist,,Nationalsozial,NN,2578,0,0,
Zweitligist,,zweitlig,ADJ.,984,0,0,
Zweitligist,,zweitligisch,ADJ.,984,0,0,
Zweitligist,,zweitligistisch,ADJ.,984,0,0,
Zweitligist,,zweitligieren,VVINF,984,0,0,
Maschinist,,maschin,ADJ.,305,0,0,
Maschinist,,maschinisch,ADJ.,305,2,1,
Maschinist,,maschinistisch,ADJ.,305,0,0,
Maschinist,,maschinieren,VVINF,305,0,0,
Prosaist,,prosa,ADJ.,15,0,0,
Prosaist,,prosaisch,ADJ.,15,291,1,
Prosaist,,prosaistisch,ADJ.,15,1,1,
Prosaist,,prosaieren,VVINF,15,0,0,
Masochist,,masoch,ADJ.,193,0,0,
Masochist,,masochisch,ADJ.,193,0,0,
Masochist,,masochistisch,ADJ.,193,246,1,
Masochist,,masochieren,VVINF,193,0,0,
Baptist,,bapt,ADJ.,810,0,0,
Baptist,,baptisch,ADJ.,810,0,0,
Baptist,,baptistisch,ADJ.,810,146,1,
Baptist,,baptieren,VVINF,810,0,0,
Fetischist,,fetisch,ADJ.,130,36,1,
Fetischist,,fetischisch,ADJ.,130,0,0,
Fetischist,,fetischistisch,ADJ.,130,55,1,
Fetischist,,fetischieren,VVINF,130,0,0,
Romanist,,roman,ADJ.,92,0,0,
Romanist,,romanisch,ADJ.,92,2116,1,
Romanist,,romanistisch,ADJ.,92,35,1,
Romanist,,romanieren,VVINF,92,0,0,
Bolschewist,,bolschew,ADJ.,99,0,0,
Bolschewist,,bolschewisch,ADJ.,99,0,0,
Bolschewist,,bolschewistisch,ADJ.,99,338,1,
Bolschewist,,bolschewieren,VVINF,99,0,0,
Alchemist,,alchem,ADJ.,412,0,0,
Alchemist,,alchemisch,ADJ.,412,0,0,
Alchemist,,alchemistisch,ADJ.,412,167,1,
Alchemist,,alchemieren,VVINF,412,0,0,
Playlist,,playl,ADJ.,872,0,0,
Playlist,,playlisch,ADJ.,872,0,0,
Playlist,,playlistisch,ADJ.,872,0,0,
Playlist,,playlieren,VVINF,872,0,0,
Playlist,,Playl,NN,872,0,0,
Karnevalist,,karneval,ADJ.,367,0,0,
Karnevalist,,karnevalisch,ADJ.,367,0,0,
Karnevalist,,karnevalistisch,ADJ.,367,350,1,
Karnevalist,,karnevalieren,VVINF,367,0,0,
Antagonist,,antagon,ADJ.,437,0,0,
Antagonist,,antagonisch,ADJ.,437,0,0,
Antagonist,,antagonistisch,ADJ.,437,271,1,
Antagonist,,antagonieren,VVINF,437,0,0,
Kommanditist,,kommandit,ADJ.,274,0,0,
Kommanditist,,kommanditisch,ADJ.,274,0,0,
Kommanditist,,kommanditistisch,ADJ.,274,3,1,
Kommanditist,,kommanditieren,VVINF,274,0,0,
Expressionist,,expression,ADJ.,168,0,0,
Expressionist,,expressionisch,ADJ.,168,0,0,
Expressionist,,expressionistisch,ADJ.,168,430,1,
Expressionist,,expressionieren,VVINF,168,0,0,
Internist,,internisch,ADJ.,925,0,0,
Internist,,internistisch,ADJ.,925,551,1,
Internist,,internieren,VVINF,925,33,1,
Internist,,Intern,NN,925,0,0,
Professionist,,profession,ADJ.,23,0,0,
Professionist,,professionisch,ADJ.,23,0,0,
Professionist,,professionistisch,ADJ.,23,0,0,
Professionist,,professionieren,VVINF,23,0,0,
Kolonialist,,kolonial,ADJ.,106,1266,1,
Kolonialist,,kolonialisch,ADJ.,106,0,0,
Kolonialist,,kolonialistisch,ADJ.,106,83,1,
Kolonialist,,kolonialieren,VVINF,106,0,0,
Humanist,,humanisch,ADJ.,757,0,0,
Humanist,,humanistisch,ADJ.,757,2041,1,
Humanist,,humanieren,VVINF,757,0,0,
Humanist,,Human,NN,757,0,0,
Prokurist,,prokur,ADJ.,491,0,0,
Prokurist,,prokurisch,ADJ.,491,0,0,
Prokurist,,prokuristisch,ADJ.,491,0,0,
Prokurist,,prokurieren,VVINF,491,0,0,
Anarchist,,anarch,ADJ.,997,0,0,
Anarchist,,anarchisch,ADJ.,997,330,1,
Anarchist,,anarchistisch,ADJ.,997,981,1,
Anarchist,,anarchieren,VVINF,997,0,0,
Anarchist,,Anarch,NN,997,0,0,
Chauvinist,,chauvin,ADJ.,56,0,0,
Chauvinist,,chauvinisch,ADJ.,56,0,0,
Chauvinist,,chauvinistisch,ADJ.,56,225,1,
Chauvinist,,chauvinieren,VVINF,56,0,0,
Organist,,organ,ADJ.,1284,0,0,
Organist,,organistisch,ADJ.,1284,5,1,
Organist,,organieren,VVINF,1284,0,0,
Organist,,Organ,NN,1284,12876,1,
Solist,,sol,ADJ.,2560,0,0,
Solist,,solisch,ADJ.,2560,0,0,
Solist,,solistisch,ADJ.,2560,556,1,
Solist,,solieren,VVINF,2560,0,0,
Liste,,li,ADJ.,51847,0,0,
Liste,,liisch,ADJ.,51847,0,0,
Liste,,listeisch,ADJ.,51847,0,0,
Liste,,liieren,VVINF,51847,4,0,
Liste,,Li,NN,51847,0,0,
Statist,,stat,ADJ.,715,0,0,
Statist,,statistisch,ADJ.,715,12607,1,
Statist,,statieren,VVINF,715,0,0,
Statist,,Stat,NN,715,0,0,
Telefonist,,telefon,ADJ.,81,0,0,
Telefonist,,telefonisch,ADJ.,81,13337,1,
Telefonist,,telefonistisch,ADJ.,81,0,0,
Telefonist,,telefonieren,VVINF,81,3607,1,
Kolumnist,,kolumn,ADJ.,506,0,0,
Kolumnist,,kolumnisch,ADJ.,506,0,0,
Kolumnist,,kolumnistisch,ADJ.,506,2,1,
Kolumnist,,kolumnieren,VVINF,506,0,0,
Individualist,,individualisch,ADJ.,733,0,0,
Individualist,,individualistisch,ADJ.,733,353,1,
Individualist,,individualieren,VVINF,733,0,0,
Individualist,,Individual,NN,733,5,1,
Illusionist,,illusion,ADJ.,133,0,0,
Illusionist,,illusionisch,ADJ.,133,0,0,
Illusionist,,illusionistisch,ADJ.,133,86,1,
Illusionist,,illusionieren,VVINF,133,0,0,
Nationalist,,nationalisch,ADJ.,1001,0,0,
Nationalist,,nationalistisch,ADJ.,1001,1637,1,
Nationalist,,nationalieren,VVINF,1001,0,0,
Nationalist,,National,NN,1001,0,0,
Karikaturist,,karikatur,ADJ.,279,0,0,
Karikaturist,,karikaturisch,ADJ.,279,0,0,
Karikaturist,,karikaturistisch,ADJ.,279,14,1,
Karikaturist,,karikaturieren,VVINF,279,0,0,
Saxophonist,,saxophon,ADJ.,448,0,0,
Saxophonist,,saxophonisch,ADJ.,448,0,0,
Saxophonist,,saxophonistisch,ADJ.,448,4,1,
Saxophonist,,saxophonieren,VVINF,448,0,0,
Reservist,,reserv,ADJ.,723,0,0,
Reservist,,reservisch,ADJ.,723,0,0,
Reservist,,reservistisch,ADJ.,723,0,0,
Reservist,,Reserv,NN,723,0,0,
Morphinist,,morphin,ADJ.,15,0,0,
Morphinist,,morphinisch,ADJ.,15,0,0,
Morphinist,,morphinistisch,ADJ.,15,0,0,
Morphinist,,morphinieren,VVINF,15,0,0,
Percussionist,,percussion,ADJ.,157,0,0,
Percussionist,,percussionisch,ADJ.,157,0,0,
Percussionist,,percussionistisch,ADJ.,157,1,1,
Percussionist,,percussionieren,VVINF,157,0,0,
Saxofonist,,saxofon,ADJ.,134,0,0,
Saxofonist,,saxofonisch,ADJ.,134,0,0,
Saxofonist,,saxofonistisch,ADJ.,134,0,0,
Saxofonist,,saxofonieren,VVINF,134,0,0,
Kriminalist,,kriminal,ADJ.,194,9,1,
Kriminalist,,kriminalisch,ADJ.,194,0,0,
Kriminalist,,kriminalistisch,ADJ.,194,362,1,
Kriminalist,,kriminalieren,VVINF,194,0,0,
Gardist,,gard,ADJ.,459,0,0,
Gardist,,gardisch,ADJ.,459,0,0,
Gardist,,gardistisch,ADJ.,459,0,0,
Gardist,,gardieren,VVINF,459,0,0,
Germanist,,german,ADJ.,640,0,0,
Germanist,,germanistisch,ADJ.,640,488,1,
Germanist,,germanieren,VVINF,640,0,0,
Germanist,,German,NN,640,0,0,
Lagerist,,lager,ADJ.,91,0,0,
Lagerist,,lagerisch,ADJ.,91,0,0,
Lagerist,,lageristisch,ADJ.,91,0,0,
Lagerist,,lagerieren,VVINF,91,0,0,
Essayist,,essay,ADJ.,222,0,0,
Essayist,,essayisch,ADJ.,222,0,0,
Essayist,,essayistisch,ADJ.,222,177,1,
Essayist,,essayieren,VVINF,222,0,0,
Bassist,,bass,ADJ.,2186,1030,1,
Bassist,,bassisch,ADJ.,2186,0,0,
Bassist,,bassistisch,ADJ.,2186,2,1,
Bassist,,bassieren,VVINF,2186,0,0,
Adventist,,advent,ADJ.,385,0,0,
Adventist,,adventisch,ADJ.,385,0,0,
Adventist,,adventistisch,ADJ.,385,183,1,
Adventist,,adventieren,VVINF,385,0,0,
Realist,,realisch,ADJ.,818,0,0,
Realist,,realistisch,ADJ.,818,16299,1,
Realist,,realieren,VVINF,818,0,0,
Realist,,Real,NN,818,6571,1,
Alchimist,,alchim,ADJ.,285,0,0,
Alchimist,,alchimisch,ADJ.,285,0,0,
Alchimist,,alchimistisch,ADJ.,285,78,1,
Alchimist,,alchimieren,VVINF,285,0,0,
Kontorist,,kontor,ADJ.,6,0,0,
Kontorist,,kontorisch,ADJ.,6,0,0,
Kontorist,,kontoristisch,ADJ.,6,0,0,
Kontorist,,kontorieren,VVINF,6,0,0,
Flötist,,flöt,ADJ.,169,0,0,
Flötist,,flötisch,ADJ.,169,0,0,
Flötist,,flötistisch,ADJ.,169,0,0,
Flötist,,flötieren,VVINF,169,0,0,
Drogist,,drog,ADJ.,99,0,0,
Drogist,,drogisch,ADJ.,99,0,0,
Drogist,,drogistisch,ADJ.,99,2,1,
Drogist,,drogieren,VVINF,99,0,0,
Artillerist,,artiller,ADJ.,82,0,0,
Artillerist,,artillerisch,ADJ.,82,0,0,
Artillerist,,artilleristisch,ADJ.,82,25,1,
Artillerist,,artillerieren,VVINF,82,0,0,
Violinist,,violin,ADJ.,136,0,0,
Violinist,,violinisch,ADJ.,136,0,0,
Violinist,,violinistisch,ADJ.,136,1,1,
Violinist,,violinieren,VVINF,136,0,0,
Radikalist,,radikalisch,ADJ.,4,41,1,
Radikalist,,radikalistisch,ADJ.,4,2,1,
Radikalist,,radikalieren,VVINF,4,0,0,
Radikalist,,Radikal,NN,4,1469,1,
Purist,,purisch,ADJ.,370,0,0,
Purist,,puristisch,ADJ.,370,674,1,
Purist,,purieren,VVINF,370,0,0,
Purist,,Pur,NN,370,0,0,
Sophist,,soph,ADJ.,172,0,0,
Sophist,,sophisch,ADJ.,172,0,0,
Sophist,,sophistisch,ADJ.,172,84,1,
Sophist,,sophieren,VVINF,172,0,0,
Evangelist,,evangel,ADJ.,1187,0,0,
Evangelist,,evangelistisch,ADJ.,1187,120,1,
Evangelist,,evangelieren,VVINF,1187,0,0,
Evangelist,,Evangel,NN,1187,0,0,
Pazifist,,pazif,ADJ.,567,0,0,
Pazifist,,pazifisch,ADJ.,567,759,1,
Pazifist,,pazifistisch,ADJ.,567,502,1,
Pazifist,,pazifieren,VVINF,567,0,0,
Multiaktivist,,multiaktiv,ADJ.,1,1,1,
Multiaktivist,,multiaktivisch,ADJ.,1,0,0,
Multiaktivist,,multiaktivistisch,ADJ.,1,0,0,
Multiaktivist,,multiaktivieren,VVINF,1,0,0,
Marxist,,marx,ADJ.,562,0,0,
Marxist,,marxisch,ADJ.,562,2,1,
Marxist,,marxistisch,ADJ.,562,1331,1,
Marxist,,marxieren,VVINF,562,0,0,
Sadist,,sad,ADJ.,256,0,0,
Sadist,,sadisch,ADJ.,256,0,0,
Sadist,,sadistisch,ADJ.,256,657,1,
Sadist,,sadieren,VVINF,256,0,0,
Lokalist,,lokalisch,ADJ.,105,0,0,
Lokalist,,lokalistisch,ADJ.,105,11,1,
Lokalist,,lokalieren,VVINF,105,0,0,
Lokalist,,Lokal,NN,105,5058,1,
Populist,,popul,ADJ.,286,0,0,
Populist,,populisch,ADJ.,286,0,0,
Populist,,populistisch,ADJ.,286,1260,1,
Populist,,populieren,VVINF,286,0,0,
Filialist,,filial,ADJ.,125,0,0,
Filialist,,filialisch,ADJ.,125,0,0,
Filialist,,filialistisch,ADJ.,125,0,0,
Filialist,,filialieren,VVINF,125,0,0,
Stylist,,styl,ADJ.,193,0,0,
Stylist,,stylistisch,ADJ.,193,34,1,
Stylist,,stylieren,VVINF,193,0,0,
Stylist,,Styl,NN,193,0,0,
Galerist,,galer,ADJ.,382,0,0,
Galerist,,galerisch,ADJ.,382,0,0,
Galerist,,galeristisch,ADJ.,382,0,0,
Galerist,,galerieren,VVINF,382,0,0,
Perfektionist,,perfektion,ADJ.,408,0,0,
Perfektionist,,perfektionisch,ADJ.,408,1,1,
Perfektionist,,perfektionistisch,ADJ.,408,163,1,
Perfektionist,,perfektionieren,VVINF,408,394,1,
Anästhesist,,anästhes,ADJ.,509,0,0,
Anästhesist,,anästhesisch,ADJ.,509,0,0,
Anästhesist,,anästhesistisch,ADJ.,509,0,0,
Anästhesist,,anästhesieren,VVINF,509,5,1,
Lobbyist,,lobby,ADJ.,1720,0,0,
Lobbyist,,lobbyisch,ADJ.,1720,0,0,
Lobbyist,,lobbyistisch,ADJ.,1720,49,1,
Lobbyist,,lobbyieren,VVINF,1720,0,0,
Darwinist,,darwin,ADJ.,47,0,0,
Darwinist,,darwinisch,ADJ.,47,2,1,
Darwinist,,darwinistisch,ADJ.,47,138,1,
Darwinist,,darwinieren,VVINF,47,0,0,
Dualist,,dualisch,ADJ.,31,0,0,
Dualist,,dualistisch,ADJ.,31,231,1,
Dualist,,dualieren,VVINF,31,0,0,
Dualist,,Dual,NN,31,1617,1,
Materialist,,material,ADJ.,264,1143,1,
Materialist,,materialisch,ADJ.,264,3,1,
Materialist,,materialistisch,ADJ.,264,796,1,
Materialist,,materialieren,VVINF,264,0,0,
Hinterlist,,hinterl,ADJ.,100,0,0,
Hinterlist,,hinterlisch,ADJ.,100,0,0,
Hinterlist,,hinterlistisch,ADJ.,100,0,0,
Hinterlist,,hinterlieren,VVINF,100,0,0,
Hinterlist,,Hinterl,NN,100,0,0,
Cartoonist,,cartoon,ADJ.,141,0,0,
Cartoonist,,cartoonisch,ADJ.,141,1,1,
Cartoonist,,cartoonistisch,ADJ.,141,2,1,
Cartoonist,,cartoonieren,VVINF,141,0,0,
Chemist,,chem,ADJ.,17,0,0,
Chemist,,chemisch,ADJ.,17,14177,1,
Chemist,,chemistisch,ADJ.,17,0,0,
Chemist,,chemieren,VVINF,17,0,0,
Perkussionist,,perkussion,ADJ.,94,0,0,
Perkussionist,,perkussionisch,ADJ.,94,0,0,
Perkussionist,,perkussionistisch,ADJ.,94,2,1,
Perkussionist,,perkussionieren,VVINF,94,0,0,
Instrumentalist,,instrumental,ADJ.,525,1888,1,
Instrumentalist,,instrumentalisch,ADJ.,525,0,0,
Instrumentalist,,instrumentalistisch,ADJ.,525,9,1,
Instrumentalist,,instrumentalieren,VVINF,525,0,0,
Exhibitionist,,exhibition,ADJ.,111,0,0,
Exhibitionist,,exhibitionisch,ADJ.,111,0,0,
Exhibitionist,,exhibitionistisch,ADJ.,111,88,1,
Exhibitionist,,exhibitionieren,VVINF,111,0,0,
Ballist,,ball,ADJ.,14,0,0,
Ballist,,ballisch,ADJ.,14,0,0,
Ballist,,ballistisch,ADJ.,14,280,1,
Ballist,,ballieren,VVINF,14,0,0,
Universalist,,universalisch,ADJ.,41,0,0,
Universalist,,universalistisch,ADJ.,41,179,1,
Universalist,,universalieren,VVINF,41,0,0,
Universalist,,Universal,NN,41,0,0,
