lemma,POS,freq
Rudel,NN,50689
Jeep,NN,50617
bizarr,ADJA,50611
Teleskop,NN,50586
stumm,ADJD,50584
Trotz,NN,50581
zugute,PTKVZ,50561
Igel,NN,50557
Rückschluß,NN,50539
Pott,NN,50538
Vaterland,NN,50532
Interpret,NN,50509
Headset,NN,50438
Krippe,NN,50422
mediterran,ADJA,50410
Nerv,NN,50400
Sonde,NN,50374
nüchtern,ADJD,50336
Pest,NN,50296
Eiche,NN,50295
Pracht,NN,50288
Switch,NN,50243
Schere,NN,50227
allseits,ADV,50218
Funken,NN,50211
Sprechstunde,NN,50200
Biomasse,NN,50061
träge,ADJA,50053
Bridge,NN,50033
kehrt,PTKVZ,50001
Stativ,NN,49998
Inserat,NN,49997
umher,PTKVZ,49982
Snack,NN,49959
Labyrinth,NN,49893
Horde,NN,49881
stützen,VVINF,49826
Array,NN,49822
Embryo,NN,49782
Sachse,NN,49662
werten,VVINF,49659
Sammeln,NN,49656
intim,ADJA,49647
Fake,NN,49645
Schützling,NN,49637
Kohlendioxid,NN,49636
Fuge,NN,49632
Schachtel,NN,49614
Kamm,NN,49560
Astrologie,NN,49559
fern,PTKVZ,49551
montieren,VVINF,49545
Chirurg,NN,49542
zirka,ADV,49498
Dorn,NN,49494
Khan,NN,49492
Vita,NN,49418
Panda,NN,49413
Synthese,NN,49399
Rücksprache,NN,49381
Tabu,NN,49355
blank,ADJA,49310
brillant,ADJA,49296
woraus,PWAV,49267
rar,ADJD,49265
Vollzug,NN,49236
Lebenszeit,NN,49230
dreifach,ADJA,49228
Realismus,NN,49206
Revue,NN,49193
Larve,NN,49176
widerstehen,VVINF,49028
Neffe,NN,49025
Handtasche,NN,49015
Rippe,NN,49006
atomar,ADJA,49000
Handling,NN,48998
amüsant,ADJD,48972
Rückgabe,NN,48964
Future,NN,48950
weisen,VVINF,48930
Messgerät,NN,48898
Pommes,NN,48887
Schnabel,NN,48853
Substrat,NN,48840
Luna,NN,48797
Sohle,NN,48760
derb,ADJA,48752
Asyl,NN,48741
tags,ADV,48725
Ultraschall,NN,48703
Kehle,NN,48689
frech,ADJA,48672
Grauen,NN,48666
Gurt,NN,48631
Parasit,NN,48589
Bahnsteig,NN,48559
Fauna,NN,48528
Eifersucht,NN,48528
vollendet,ADJA,48516
weitermachen,VVINF,48484
immens,ADJD,48479
inklusive,APPO,48408
stammen,VVINF,48357
Dominanz,NN,48357
Wohnwagen,NN,48328
Paprika,NN,48323
Fortgeschrittene,NN,48310
loben,VVINF,48279
Zink,NN,48264
scheinen,VVINF,48245
steinern,ADJA,48244
riskieren,VVINF,48195
Kondensator,NN,48171
Arroganz,NN,48135
Bohle,NN,48076
Programmiersprache,NN,48055
Kies,NN,48052
Input,NN,48048
Schädling,NN,47985
markieren,VVINF,47983
brav,ADJA,47854
Wellenlänge,NN,47847
Garnele,NN,47818
vielerorts,ADV,47737
Schlamm,NN,47735
Point,NN,47730
zeitgemäß,ADJD,47689
Skelett,NN,47684
Sonstige,NN,47677
nerven,VVINF,47642
Detektiv,NN,47579
drumherum,PTKVZ,47568
tanken,VVINF,47519
Werft,NN,47501
Pflegedienst,NN,47418
jedoch,KON,47355
licht,ADJD,47324
human,ADJA,47321
Wohnmobil,NN,47313
nächst,ADJA,47310
Schinken,NN,47299
Synonym,NN,47293
ahnen,VVINF,47270
Lift,NN,47258
wohlgemerkt,ADJD,47237
locker,PTKVZ,47224
artgerecht,ADJA,47216
Paragraph,NN,47197
kleben,VVINF,47163
Kennzahl,NN,47155
Insasse,NN,47134
Nahverkehr,NN,47123
Kakao,NN,47115
Zebra,NN,47113
pleite,ADJD,47112
heil,ADJA,47104
Aids,NN,47082
Rap,NN,47077
Mythologie,NN,47067
baden,VVINF,47036
Kassette,NN,47025
minimieren,VVINF,47012
täuschen,VVINF,46996
Ohnmacht,NN,46995
Intro,NN,46953
formen,VVINF,46940
BIOS,NN,46913
drüber,PTKVZ,46898
Essig,NN,46891
Mensa,NN,46869
recht,PTKVZ,46783
Prüfstand,NN,46781
Kit,NN,46759
Reichstag,NN,46751
Schaft,NN,46736
Düse,NN,46723
Bleistift,NN,46719
Ruhrgebiet,NN,46688
Robbe,NN,46673
Neumarkt,NN,46668
Halloween,NN,46615
XI,NN,46601
Makro,NN,46585
willkommen,ADJA,46579
Denkweise,NN,46564
albern,ADJD,46545
Klettern,NN,46543
Pavillon,NN,46528
Konsistenz,NN,46527
Düne,NN,46512
Kontrahent,NN,46503
Laterne,NN,46497
Lebzeit,NN,46431
Kaufen,NN,46424
Mentor,NN,46414
Sorgerecht,NN,46412
Lese,NN,46397
meiden,VVINF,46395
Double,NN,46394
Storch,NN,46386
Partikel,NN,46353
räumen,VVINF,46330
Cowboy,NN,46285
Graph,NN,46279
Wohnfläche,NN,46188
gegen,PTKVZ,46146
Gaumen,NN,46095
freigeschaltet,ADJA,46094
Innenseite,NN,46045
Shuttle,NN,46038
Tragekomfort,NN,45988
warnen,VVINF,45972
Freeware,NN,45968
sprengen,VVINF,45875
lauten,VVINF,45796
Streich,NN,45793
zaubern,VVINF,45732
Reptil,NN,45680
mild,ADJD,45678
Prädikat,NN,45669
Memory,NN,45653
Österreichische,NN,45628
ccm,NN,45619
fern,APPR,45618
Telefonieren,NN,45608
Backlink,NN,45608
knüpfen,VVINF,45580
nüchtern,ADJA,45540
Volleyball,NN,45481
niedergelassen,ADJA,45458
allermeist,ADJA,45436
Schleimhaut,NN,45433
eiskalt,ADJD,45414
oll,ADJA,45377
backen,VVINF,45377
regnen,VVINF,45375
Mobilfunk,NN,45370
Schwindel,NN,45301
missen,VVINF,45276
Idealfall,NN,45262
Limousine,NN,45185
landesweit,ADJA,45175
Null,NN,45159
Ameise,NN,45132
Klare,NN,45105
Starten,NN,45104
Willkür,NN,45100
leuchten,VVINF,45093
Frische,NN,45087
Neugeborene,NN,45076
solide,ADJD,45070
Chemotherapie,NN,45055
Tick,NN,45028
entgegen,APPO,45021
Springen,NN,44979
Brennweite,NN,44978
Sprint,NN,44965
alsbald,ADV,44962
Ladegerät,NN,44958
tippen,VVINF,44938
eingangs,APPR,44935
Girl,NN,44924
Reim,NN,44921
Theke,NN,44912
zueinander,PTKVZ,44881
Square,NN,44850
Tribut,NN,44829
Upload,NN,44815
Buggy,NN,44815
Ignoranz,NN,44810
Mob,NN,44806
Perle,NN,44769
Hauptsitz,NN,44760
Fehlverhalten,NN,44755
leck,ADJA,44745
Stoß,NN,44734
Jüngere,NN,44712
Schnelle,NN,44680
extern,ADJD,44670
Fürsorge,NN,44667
Fasten,NN,44652
Briefmarke,NN,44635
dritt,ADJD,44632
Camping,NN,44609
Treibstoff,NN,44565
Ökonom,NN,44564
arrogant,ADJD,44539
Plot,NN,44537
PDA,NN,44537
Holding,NN,44536
Petersilie,NN,44519
Dogma,NN,44482
Registrieren,NN,44468
Fichte,NN,44465
Ehrenamtliche,NN,44441
Homosexuelle,NN,44438
Domäne,NN,44420
Internat,NN,44394
Handicap,NN,44375
klagen,VVINF,44367
licht,ADJA,44341
körpereigen,ADJA,44303
Axt,NN,44275
Lot,NN,44259
Deich,NN,44255
Konstrukt,NN,44189
Schwarm,NN,44166
provozieren,VVINF,44154
alpin,ADJA,44120
Scham,NN,44107
Putz,NN,44102
Channel,NN,44085
dazugeben,VVINF,44055
träge,ADJD,44012
Trilogie,NN,44002
Pfennig,NN,43997
Dia,NN,43997
Wichtige,NN,43965
Highway,NN,43957
homogen,ADJA,43953
Taliban,NN,43877
Phantom,NN,43845
Pharao,NN,43841
Vielfache,NN,43783
Bube,NN,43772
Ion,NN,43765
Heilmittel,NN,43762
Enge,NN,43759
Stadtplan,NN,43743
Rune,NN,43720
brandneu,ADJA,43713
Karma,NN,43700
jenseits,ADV,43700
Empire,NN,43690
hinab,PTKVZ,43672
Kaserne,NN,43670
Monopol,NN,43646
Mögliche,NN,43643
Membrane,NN,43635
Prominente,NN,43618
deaktivieren,VVINF,43594
wiedergeben,VVINF,43589
riechen,VVINF,43499
Hefe,NN,43470
Mailingliste,NN,43462
Grau,NN,43457
link,ADJA,43452
Engpass,NN,43443
fies,ADJD,43429
Imbiss,NN,43428
ruhen,VVINF,43421
Kaufleute,NN,43400
Elektroauto,NN,43395
landesweit,ADJD,43384
kürzen,VVINF,43381
legitim,ADJA,43332
Fight,NN,43330
Pol,NN,43322
Whisky,NN,43270
Rating,NN,43257
blond,ADJD,43232
Nonne,NN,43169
Kirsche,NN,43165
Phrase,NN,43164
kontrovers,ADJD,43126
Kleinanzeige,NN,43121
Schlimme,NN,43107
Schall,NN,43096
Dekan,NN,43095
klettern,VVINF,43072
Comedy,NN,43070
Schütze,NN,43052
Westen,NN,43005
Sigma,NN,42989
Kaktus,NN,42982
Völkerrecht,NN,42975
Psychotherapeut,NN,42930
Kalk,NN,42912
Messias,NN,42911
positionieren,VVINF,42861
Tango,NN,42859
vorher,PTKVZ,42827
Passat,NN,42815
Merkliste,NN,42769
festgestellt,ADJA,42740
Migräne,NN,42729
Guru,NN,42719
wund,ADJA,42709
rauskommen,VVINF,42677
Kompressor,NN,42671
Elan,NN,42624
Rußland,NN,42612
PIN,NN,42604
Fleiß,NN,42594
drauf,PTKVZ,42567
Rast,NN,42554
Schwan,NN,42551
Ferse,NN,42549
maritim,ADJA,42507
Adressat,NN,42494
matt,ADJA,42437
Altbau,NN,42436
heim,PTKVZ,42430
irrelevant,ADJD,42384
Move,NN,42379
Schauspielern,NN,42373
Lachs,NN,42371
allein,PTKVZ,42366
subtil,ADJA,42363
Kompass,NN,42358
Stube,NN,42352
Klicke,NN,42343
Eile,NN,42324
Außenwelt,NN,42257
Kinn,NN,42236
opfern,VVINF,42222
Ai,NN,42219
Brühe,NN,42190
hauen,VVINF,42161
Rallye,NN,42153
gießen,VVINF,42151
Prise,NN,42139
Brut,NN,42114
Stammzelle,NN,42109
Booklet,NN,42075
Minderjährige,NN,42054
naturnah,ADJA,42052
allerhand,ADJD,42046
Techno,NN,42034
Hirsch,NN,42027
Kran,NN,42018
argumentieren,VVINF,42014
Cannabis,NN,41998
Rennstrecke,NN,41974
England,NN,41973
irre,ADJD,41910
Diskette,NN,41865
schonen,VVINF,41862
Krampf,NN,41857
Rote,NN,41854
Kernel,NN,41853
demnach,ADV,41824
Inkasso,NN,41821
Slot,NN,41775
brutto,ADV,41739
Safe,NN,41704
würdigen,VVINF,41684
Folk,NN,41683
Nebenkosten,NN,41682
variant,ADJA,41681
Emirat,NN,41643
Steak,NN,41638
Komet,NN,41596
knacken,VVINF,41581
Trasse,NN,41572
europaweit,ADJA,41536
tolerant,ADJD,41527
IQ,NN,41502
Raumfahrt,NN,41481
Spike,NN,41464
Kriminelle,NN,41452
Altersheim,NN,41426
Monitoring,NN,41411
zweifelsohne,ADV,41388
Astronomie,NN,41370
altbekannt,ADJA,41346
handfest,ADJA,41342
schütteln,VVINF,41301
Rabe,NN,41253
Klientel,NN,41229
letzt,NN,41223
Vollgas,NN,41212
trocknen,VVINF,41206
züchten,VVINF,41163
dominant,ADJA,41148
Chief,NN,41145
Treff,NN,41143
Etikett,NN,41132
Lehramt,NN,41117
Eigenheim,NN,41113
roh,ADJD,41103
MX,NN,41098
woraufhin,PWAV,41040
Standesamt,NN,41031
trüb,ADJA,41026
schildern,VVINF,41024
vorwärts,PTKVZ,41019
Alliierte,NN,41018
wund,ADJD,41006
Etat,NN,40974
Spieß,NN,40912
unweit,APPR,40883
Leiste,NN,40875
Fliege,NN,40835
Seuche,NN,40831
rollen,VVINF,40818
Doping,NN,40815
Kompanie,NN,40793
Prostituierte,NN,40788
Führe,NN,40785
Stütze,NN,40784
Regenbogen,NN,40783
Multi,NN,40781
Europawahl,NN,40767
Stöbern,NN,40759
Bot,NN,40730
Koma,NN,40727
skurril,ADJA,40710
nuklear,ADJA,40704
Ressort,NN,40698
Jüngste,NN,40689
Timing,NN,40682
Nahkampf,NN,40628
Eule,NN,40610
tolerant,ADJA,40608
Oberst,NN,40597
sexy,ADJA,40595
Tinte,NN,40576
atmen,VVINF,40548
Madame,NN,40546
Freiherr,NN,40534
wochenlang,ADJD,40511
weichen,VVINF,40494
Turbine,NN,40493
Piano,NN,40471
linear,ADJD,40466
Schwarz,NN,40465
Triathlon,NN,40462
Schlechte,NN,40455
Basteln,NN,40443
Bürgerrecht,NN,40434
Windel,NN,40405
Helfen,NN,40388
Remake,NN,40338
Saatgut,NN,40326
infrage,ADJD,40318
Pflegekraft,NN,40314
Schweinfurt,NN,40306
östlich,APPR,40293
Bungalow,NN,40270
Sekundarstufe,NN,40225
respektieren,VVINF,40201
farbenfroh,ADJA,40186
bitteschön,ADJD,40160
Edelmetall,NN,40140
Gate,NN,40134
Krawatte,NN,40106
gleichberechtigt,ADJA,40094
Küken,NN,40083
Schließen,NN,40067
Hauptproblem,NN,40064
molekular,ADJA,40035
Narkose,NN,40032
Wiege,NN,40018
Stollen,NN,40009
Riegel,NN,40005
Wachs,NN,39963
Nexus,NN,39958
Hort,NN,39946
Alb,NN,39942
Kennwort,NN,39907
Joint,NN,39880
rauh,ADJD,39844
Klippe,NN,39837
Megapixel,NN,39832
Fackel,NN,39798
Miene,NN,39793
Gala,NN,39789
hybrid,ADJD,39735
starr,ADJD,39734
Viech,NN,39700
irre,ADJA,39700
ebenda,ADV,39687
Stützpunkt,NN,39653
Juwel,NN,39633
Tele,NN,39595
Fairness,NN,39594
bundesdeutsch,ADJA,39581
Kamel,NN,39576
Horoskop,NN,39566
Eigen,NN,39556
kippen,VVINF,39554
Fahrzeit,NN,39549
Trab,NN,39489
aneinander,PTKVZ,39475
Wade,NN,39466
Framework,NN,39461
brisant,ADJA,39446
abseits,APPR,39442
Instinkt,NN,39432
Korrespondenz,NN,39424
lindern,VVINF,39391
Schlitten,NN,39315
Pegel,NN,39312
Puzzle,NN,39296
Promi,NN,39293
Vitrine,NN,39289
Orgasmus,NN,39274
Blizzard,NN,39268
variieren,VVINF,39266
stur,ADJD,39229
Porzellan,NN,39228
Großprojekt,NN,39226
Wiedergeburt,NN,39199
Teilzeit,NN,39168
Kanu,NN,39145
zäh,ADJD,39139
Frankfurt,NN,39118
Knall,NN,39096
hilfsbereit,ADJD,39087
handhaben,VVINF,39077
Töten,NN,39072
zäh,ADJA,39028
Nebenjob,NN,38998
Sieb,NN,38994
Arche,NN,38994
modular,ADJA,38973
Blondine,NN,38973
Steuerpflichtige,NN,38956
grüßen,VVINF,38951
Kutsche,NN,38944
Alleingang,NN,38925
zweifeln,VVINF,38924
Fußnote,NN,38918
Zimt,NN,38906
Weinheim,NN,38869
Werbemittel,NN,38856
Truck,NN,38854
Vollzeit,NN,38822
Schäferhund,NN,38802
jahrzehntelang,ADJA,38791
Brennpunkt,NN,38786
weiterentwickeln,VVINF,38772
Pappe,NN,38765
Seide,NN,38745
Ladezeit,NN,38740
lehren,VVINF,38736
Aschaffenburg,NN,38716
einher,PTKVZ,38710
Studienplatz,NN,38705
Homo,NN,38671
Stiel,NN,38662
Mountainbike,NN,38647
Hauptaufgabe,NN,38635
Vokabel,NN,38628
lächeln,VVINF,38625
heim,ADV,38587
reflektieren,VVINF,38576
schlapp,ADJD,38556
Casting,NN,38544
Fahrkarte,NN,38461
Festakt,NN,38447
Arthrose,NN,38443
Marmelade,NN,38435
Orchidee,NN,38413
Festnahme,NN,38396
Therme,NN,38370
Neuwagen,NN,38359
praxisnah,ADJA,38350
Floh,NN,38339
Pub,NN,38302
hohl,ADJA,38300
Sol,NN,38296
Bloggen,NN,38275
Blaue,NN,38254
Intrige,NN,38224
Hymne,NN,38223
Coupé,NN,38217
Schwamm,NN,38200
solo,ADJD,38194
Vinyl,NN,38193
Borg,NN,38193
Atmen,NN,38136
Wahn,NN,38131
Monarchie,NN,38117
donnerstags,ADV,38117
Output,NN,38090
senkrecht,ADJA,38068
längs,APPR,38058
Barock,NN,38035
Liturgie,NN,38004
Face,NN,38003
Nächstenliebe,NN,37997
inbegriffen,ADV,37967
irre,PTKVZ,37961
Trance,NN,37943
History,NN,37894
Irre,NN,37888
Buchse,NN,37887
Spirale,NN,37857
Extremfall,NN,37844
Parken,NN,37804
riskant,ADJD,37800
Akne,NN,37792
Dessert,NN,37787
heulen,VVINF,37782
italienisch,NN,37739
Heile,NN,37738
Photon,NN,37683
küssen,VVINF,37655
Mappe,NN,37652
versus,APPR,37645
dreist,ADJD,37645
Bios,NN,37629
Diplomat,NN,37623
Oberhand,NN,37581
flüchten,VVINF,37568
Mir,NN,37556
Schnaps,NN,37535
Leopard,NN,37524
schüchtern,ADJD,37508
gratulieren,VVINF,37501
End,ADJA,37488
akut,ADJD,37475
Prämisse,NN,37465
freischalten,VVINF,37450
Grip,NN,37435
Schnitzel,NN,37419
Wohnbereich,NN,37412
Neugierde,NN,37382
Raub,NN,37361
Schwalbe,NN,37351
kontrovers,ADJA,37345
Privileg,NN,37328
importieren,VVINF,37314
Fahrstuhl,NN,37313
schlucken,VVINF,37303
Bratwurst,NN,37275
Pollen,NN,37268
westlich,APPR,37261
Fremdwort,NN,37234
Strahl,NN,37229
forschen,VVINF,37221
allerletzt,ADJA,37213
wohingegen,KOUS,37206
Forelle,NN,37193
Werden,NN,37187
Lotto,NN,37164
Tape,NN,37160
Nikon,NN,37151
BMW,NN,37105
Piercing,NN,37090
nahegelegen,ADJA,37089
Zirkel,NN,37083
imstande,ADV,37060
turbulent,ADJA,37056
tagelang,ADJD,37023
Aristoteles,NN,37020
Kluft,NN,36981
Demut,NN,36963
Biologe,NN,36949
Rausch,NN,36936
Zeche,NN,36909
Psychoanalyse,NN,36903
Potenz,NN,36901
Break,NN,36896
Quad,NN,36891
bestehen,PTKVZ,36882
Fünftel,NN,36874
Kollektiv,NN,36872
clean,ADJD,36872
Vierte,NN,36867
Kürbis,NN,36862
loslassen,VVINF,36858
Brennen,NN,36844
Chili,NN,36834
Doppelbett,NN,36787
Wels,NN,36767
Paste,NN,36760
Sportwagen,NN,36741
nähern,VVINF,36740
explizit,ADJA,36699
konfigurieren,VVINF,36697
Type,NN,36650
kotzen,VVINF,36628
weltberühmt,ADJA,36626
Promille,NN,36624
blass,ADJA,36623
fernab,ADV,36595
Archäologe,NN,36589
Krokodil,NN,36584
Pakt,NN,36571
Lehm,NN,36568
selbsternannt,ADJA,36555
Festtag,NN,36514
Nuance,NN,36508
Violine,NN,36505
stabilisieren,VVINF,36498
Stereo,NN,36485
Spalt,NN,36465
Sponsoring,NN,36463
Rückflug,NN,36430
jahrzehntelang,ADJD,36416
Krach,NN,36295
solang,KOUS,36277
zielgerichtet,ADJA,36271
manipulieren,VVINF,36271
Ghetto,NN,36260
Feeling,NN,36254
Teddy,NN,36253
amüsant,ADJA,36220
drängen,VVINF,36196
Prosa,NN,36182
Freibetrag,NN,36149
Solarzelle,NN,36127
Angst,ADJD,36124
schämen,VVINF,36116
fällen,VVINF,36105
DX,NN,36086
Schreibstil,NN,36085
Direkt,NN,36045
Weltmarkt,NN,35990
Police,NN,35988
Gigabyte,NN,35984
selbstbestimmt,ADJA,35981
Prima,NN,35953
Kontroverse,NN,35944
Dumme,NN,35936
Ballett,NN,35934
Wohnheim,NN,35927
Spott,NN,35915
ambulant,ADJD,35912
Hummel,NN,35909
Delikt,NN,35886
Glühbirne,NN,35885
Odenwald,NN,35875
Garderobe,NN,35871
Schablone,NN,35856
Nutz,NN,35838
Intranet,NN,35810
Kabarett,NN,35809
Idol,NN,35802
Tsunami,NN,35750
Cop,NN,35738
Feinste,NN,35728
Rückfall,NN,35723
Däne,NN,35698
Keule,NN,35663
Wall,NN,35639
Sozialamt,NN,35624
Rücknahme,NN,35604
stet,ADJA,35588
Eigeninitiative,NN,35586
Strick,NN,35578
marin,ADJA,35575
Knecht,NN,35556
Schuldige,NN,35516
Hepatitis,NN,35468
Nässe,NN,35444
Karpfen,NN,35443
Kulturgut,NN,35439
Bräutigam,NN,35435
Tube,NN,35421
Rost,NN,35420
Sitemap,NN,35411
Spule,NN,35408
Weste,NN,35403
Jüngling,NN,35395
Farbstoff,NN,35382
Spinne,NN,35378
Karate,NN,35351
Bibliographie,NN,35347
monatelang,ADJD,35340
schief,ADJA,35332
gang,ADJD,35332
Step,NN,35322
Silbe,NN,35320
eiskalt,ADJA,35315
Karotte,NN,35264
Tornado,NN,35243
nebeneinander,PTKVZ,35220
Pfiff,NN,35216
Trophäe,NN,35201
Weiterfahrt,NN,35166
Messwert,NN,35153
Log,NN,35129
Espresso,NN,35098
Zügel,NN,35082
Falsche,NN,35082
tabu,ADJD,35056
außen,ADJD,35047
Schießen,NN,35043
Stickstoff,NN,35029
Physiotherapie,NN,35017
Seelsorge,NN,35007
Pi,NN,35002
korrupt,ADJA,34996
Grünfläche,NN,34954
instant,ADJD,34943
Alm,NN,34934
Examen,NN,34932
Hub,NN,34928
Akkord,NN,34894
Skat,NN,34886
dienstags,ADV,34868
stehlen,VVINF,34843
Zeichnen,NN,34837
Doktorand,NN,34830
reservieren,VVINF,34807
Sultan,NN,34800
Karre,NN,34787
Nichte,NN,34784
adäquat,ADJD,34784
sortieren,VVINF,34710
Ninja,NN,34697
Falke,NN,34691
Leitsatz,NN,34685
aufwärts,PTKVZ,34659
Weiterlesen,NN,34657
Feldzug,NN,34650
Disk,NN,34585
Juckreiz,NN,34574
Nordsee,NN,34569
Schleuse,NN,34565
sorgsam,ADJD,34537
Bösewicht,NN,34499
russisch,NN,34481
Magistrat,NN,34481
Biotechnologie,NN,34466
Schadenersatz,NN,34462
Remix,NN,34462
Bluse,NN,34441
Gleichgesinnten,NN,34433
Friedhelm,NN,34429
Senden,NN,34382
Buckel,NN,34363
Saga,NN,34358
Rezensent,NN,34358
dankeschön,ADJD,34347
Sammelband,NN,34344
buchen,ADJD,34334
zweifach,ADJA,34284
regieren,VVINF,34279
Biotop,NN,34278
Oberteil,NN,34191
Aktiv,NN,34182
OB,NN,34179
selbstgemacht,ADJA,34164
Faxe,NN,34143
Spatz,NN,34139
Heizkosten,NN,34124
Fahrschule,NN,34118
Braten,NN,34100
Deko,NN,34099
Wilde,NN,34095
Kreative,NN,34095
Außerirdische,NN,34084
Nu,NN,34073
Kleingruppe,NN,34070
Whirlpool,NN,34037
allergut,ADJA,34002
Raupe,NN,33972
Altern,NN,33966
Soziologe,NN,33963
Most,NN,33942
Waschbecken,NN,33932
karg,ADJA,33913
vorweg,PTKVZ,33905
Preview,NN,33901
Maja,NN,33896
Leerlauf,NN,33895
Schallplatte,NN,33875
Innenleben,NN,33861
Cousine,NN,33861
Pore,NN,33859
Swing,NN,33848
Silikon,NN,33832
Score,NN,33829
Ruck,NN,33812
elft,ADJA,33788
trösten,VVINF,33787
insofern,KOUS,33780
Transparent,NN,33779
Rohling,NN,33773
Nichts,NN,33772
rundherum,ADV,33758
Sozialdemokratie,NN,33756
Lastwagen,NN,33753
Schnupfen,NN,33749
Fahrweise,NN,33660
Drehen,NN,33659
kreieren,VVINF,33620
herbei,PTKVZ,33608
preisgekrönt,ADJA,33599
Finne,NN,33574
Neurodermitis,NN,33551
Eden,NN,33524
Nickel,NN,33511
Joggen,NN,33493
Zivildienst,NN,33481
Rückwand,NN,33449
Porno,NN,33439
parken,VVINF,33429
spekulieren,VVINF,33420
indigen,ADJA,33382
mal,PTKVZ,33380
Kreisel,NN,33351
Werbespot,NN,33344
Pfeife,NN,33341
Schlüsselwort,NN,33334
Gau,NN,33318
Gulden,NN,33307
Marmor,NN,33295
Puma,NN,33261
checken,VVINF,33247
staunen,VVINF,33234
download,NN,33215
Rechteck,NN,33201
Merkblatt,NN,33158
Webspace,NN,33157
Glut,NN,33151
Sachverstand,NN,33111
Apache,NN,33101
Riemen,NN,33082
Gatte,NN,33069
hinüber,PTKVZ,33042
Tresen,NN,33030
Kitten,NN,33024
Schamane,NN,33022
Leasing,NN,33021
Ziehen,NN,32996
Wohlergehen,NN,32994
Synode,NN,32982
Burnout,NN,32966
Promenade,NN,32958
Sierra,NN,32945
empfunden,ADJA,32938
Catering,NN,32931
Essenz,NN,32922
dominant,ADJD,32918
Pelz,NN,32896
Scheu,NN,32891
Relief,NN,32890
Dekanat,NN,32889
Maxime,NN,32876
lila,ADJA,32869
solar,ADJA,32856
Granit,NN,32799
Rückspiel,NN,32720
Schubladen,NN,32700
heterogen,ADJA,32700
Alphabet,NN,32671
Multiplikator,NN,32657
Football,NN,32649
Älteste,NN,32636
Solarenergie,NN,32633
Zigarre,NN,32632
Sense,NN,32609
quälen,VVINF,32608
Schwache,NN,32605
Sonderausgabe,NN,32601
Gnom,NN,32598
mühsam,ADJA,32594
Astronom,NN,32588
Rivale,NN,32576
Nationalstaat,NN,32563
Parfüm,NN,32562
schrauben,VVINF,32561
Leckerbissen,NN,32549
insgeheim,ADV,32536
Heiland,NN,32532
Flirt,NN,32532
Funktionieren,NN,32527
Elch,NN,32515
leugnen,VVINF,32475
laß,ADJA,32464
schmeißen,VVINF,32447
dumpf,ADJA,32442
Transistor,NN,32424
Plakette,NN,32366
barfuß,ADJD,32337
leihen,VVINF,32327
Sachbuch,NN,32326
Rückhalt,NN,32289
diffus,ADJA,32251
Lange,NN,32243
Kleinwagen,NN,32243
Götze,NN,32214
festigen,VVINF,32213
liquid,ADJD,32206
Ritt,NN,32187
Lotus,NN,32174
ordnen,VVINF,32164
Trinkgeld,NN,32162
operieren,VVINF,32147
Kleinste,NN,32146
zielgerichtet,ADJD,32140
standhalten,VVINF,32118
Dekade,NN,32114
dank,PTKVZ,32106
vage,ADJD,32098
Futtermittel,NN,32093
Präferenz,NN,32081
Paradigma,NN,32071
bißchen,ADV,32068
Ritus,NN,32065
Weinbau,NN,32018
Wohngebäude,NN,32014
schöpfen,VVINF,32013
Kranz,NN,31981
streicheln,VVINF,31980
Kunststück,NN,31975
Shooting,NN,31972
schön,PTKVZ,31962
Manifest,NN,31960
Superlativ,NN,31935
linken,VVINF,31924
Schenkel,NN,31919
Pestizid,NN,31912
hassen,VVINF,31887
abzüglich,APPR,31887
Aquarell,NN,31875
Defekte,NN,31873
Starke,NN,31831
Diva,NN,31818
Festspiel,NN,31806
Konstante,NN,31805
Katalysator,NN,31779
Distrikt,NN,31778
Zehntausend,NN,31762
gemäß,APPO,31740
Nobelpreis,NN,31714
Kürzel,NN,31710
Countdown,NN,31710
Symbiose,NN,31705
Stengel,NN,31696
Inbegriff,NN,31689
kühn,ADJA,31676
Biest,NN,31673
Rechnen,NN,31665
empor,PTKVZ,31651
Eid,NN,31646
Kappe,NN,31636
Lanze,NN,31601
BWL,NN,31593
Trommel,NN,31586
Trocknen,NN,31576
Mächtige,NN,31550
Olive,NN,31543
Eichel,NN,31540
Flow,NN,31524
empört,ADJD,31519
Airbag,NN,31507
Guss,NN,31505
Melancholie,NN,31502
blockieren,VVINF,31495
SUV,NN,31490
Strumpf,NN,31464
festgesetzt,ADJA,31459
fristgerecht,ADJD,31457
Avantgarde,NN,31457
Dolch,NN,31440
Ziegel,NN,31439
Resident,NN,31429
Vanille,NN,31412
Strauß,NN,31405
Wodka,NN,31399
Fahrverbot,NN,31382
Obhut,NN,31374
riskant,ADJA,31372
Picknick,NN,31371
nagelneu,ADJA,31346
Netto,NN,31338
Fühlen,NN,31337
vollziehen,VVINF,31329
Oberseite,NN,31329
Relikt,NN,31322
arrogant,ADJA,31296
Harm,NN,31290
Milbe,NN,31270
Veteran,NN,31254
allerseits,ADV,31236
Recycling,NN,31230
Aloe,NN,31227
Gutschrift,NN,31224
Scout,NN,31183
lagern,VVINF,31176
Program,NN,31174
Floskel,NN,31172
Kiez,NN,31155
Pauschale,NN,31142
Grosse,NN,31129
Triple,NN,31123
Privatkunde,NN,31123
Wrack,NN,31117
Mikroskop,NN,31114
Kurde,NN,31101
blank,ADJD,31092
Host,NN,31090
